id,sentence,subject_entity,object_entity,label,source
27674,영광군(군수 김준성)이 COVID-19 확산을 막기 위해 고강도 사회적 거리 두기에 나섰다.,"{'word': '영광군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '김준성', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
27677,이소연 연구원은 ROE를 웃도는 높은 대출 증가세가 지속되고 있는 상황에서 추가 자본수혈이 필요하다며 이번 유상증자 덕분에 비드는 10% 안팎의 자본비율을 유지하면서 다른 은행과 비교해 자산증식 경쟁에서 유리한 고지를 점하고 있다고 말했다.,"{'word': '이소연', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '연구원', 'start_idx': 4, 'end_idx': 6, 'type': 'POH'}",per:title,wikitree
27679,여수시(시장 권오봉)는 2020년 1분기 환경개선부담금 11억5366만 원과 2020년 2만2667건을 부과한다.,"{'word': '여수시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '권오봉', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
27683,시리아군은 5월 23일 다마스쿠스-팔미라 고속도로를 다시 개통하고 미국의 지원을 받는 반군이 카라문 산맥 동쪽의 반군과 연계하는 것을 막기 위해 ISIL에서 100km 떨어진 새로운 전선을 개통했다.,"{'word': '시리아', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '다마스쿠스', 'start_idx': 13, 'end_idx': 17, 'type': 'LOC'}",org:members,wikipedia
27691,"이탈리아 축구의 우위인 밀란-토리노 (밀란, 인테르, 유벤투스)는 볼로냐와 또 다른 토리노 클럽인 토리노에 의해 2차 세계대전 전후에만 종종 파괴되었다.","{'word': '유벤투스', 'start_idx': 30, 'end_idx': 33, 'type': 'ORG'}","{'word': '토리노', 'start_idx': 16, 'end_idx': 18, 'type': 'ORG'}",org:place_of_headquarters,wikipedia
27694,현대위아(대표 김경배)가 국내 최대 방산전시회에서 신형 81mm 박격포-II 등 첨단 무기체계를 대거 선보인다.,"{'word': '현대위아', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '김경배', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",org:top_members/employees,wikitree
27695,'동상이몽2'의 추자현과 우효광이 눈물의 결혼식을 공개했다.,"{'word': '우효광', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '추자현', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",per:spouse,wikitree
27696,아시아나항공은 1988년 설립 때부터 2006년 초까지 삭동저고리를 입은 여성을 형상화한 CI(회사 이미지)를 사용했다.,"{'word': '아시아나항공', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '1988년', 'start_idx': 8, 'end_idx': 12, 'type': 'DAT'}",org:founded,wikitree
27698,그녀는 1973년 5월 캡틴 아메리카에서 샤론 카터의 언니로 다시 등장한다.,"{'word': '샤론 카터', 'start_idx': 23, 'end_idx': 27, 'type': 'PER'}","{'word': '캡틴 아메리카', 'start_idx': 13, 'end_idx': 19, 'type': 'POH'}",no_relation,wikipedia
27700,경남대학교(총장 박재규)가 창원 3.15아트센터에서 수능을 마친 고등학생과 지역주민을 대상으로 뮤지컬 'FOOTLOOCE' 공연을 개최한다.,"{'word': '경남대학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '박재규', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees,wikitree
27701,"김세련 이베스트투자증권 연구원은 금호산업과 HDC현대산업개발, 미래에셋대우 컨소시엄이 13일 오후 아시아나항공 SPA 체결에 사실상 합의했다고 밝혔다. ""이번 협의는 주요 현안에 합의하고 사실상 마무리된 것으로 보인다""고 그는 말했다. 금호산업의 기존 구주가인 4000억 원의 경우 3200억 원으로 확인됐다.","{'word': '아시아나항공', 'start_idx': 55, 'end_idx': 60, 'type': 'ORG'}","{'word': 'HDC현대산업개발', 'start_idx': 24, 'end_idx': 32, 'type': 'ORG'}",no_relation,wikitree
27704,나주시(시장 강인규)는 예상치 못한 시민들의 사고 피해에 안정적으로 대처할 수 있는 사회보장제도인 '나주형 시민안전보험' 연장을 완료했다고 9일 밝혔다.,"{'word': '나주시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '강인규', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
27705,"기조강연으로는 문화인류학자 조한혜정 씨가 '코로나 이후, 새로운 일상과 도서관 도전: 글로칼과 디지털 시대의 살아있는 지식 플랫폼으로서의 도서관'을 주제로 강연하고, 이어 서혜란 국립중앙도서관 관장이 '현재, 무엇을 생각해야 하는가'라는 주제로 강연한다.","{'word': '국립중앙도서관', 'start_idx': 100, 'end_idx': 106, 'type': 'ORG'}","{'word': '서혜란', 'start_idx': 96, 'end_idx': 98, 'type': 'PER'}",org:top_members/employees,policy_briefing
27708,"11월, 조민아 또한 이지현에 이어 연기 활동 중단을 선언했고, 해체 위기에 직면했다. 쥬얼리는 박정아와 서인영만 남은 채 11월에 열린 Mnet KM 뮤직 페스티벌에 두 사람만 참석하는 등의 조치를 취했다.","{'word': '서인영', 'start_idx': 59, 'end_idx': 61, 'type': 'PER'}","{'word': '쥬얼리', 'start_idx': 49, 'end_idx': 51, 'type': 'PER'}",per:employee_of,wikipedia
27712,"로자 보뇌르(Rosa Bonheur, 1822년 3월 16일 ~ 1899년 5월 25일)는 마리 로잘리 보뇌르라는 이름으로 태어난 프랑스의 화가이며 동물 화가이자 조각가로 사실주의적인 그림으로 잘 알려져 있다. 가장 잘 알려진 그림들은 1848년 파리 살롱에서 처음 공개되었고, 현재 오르세 미술관의 ""니베르네의 플럭킹""과 메트로폴리탄 미술관의 ""말 시장""을 포함하고 있다.","{'word': '로자 보뇌르', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '1822년 3월 16일', 'start_idx': 21, 'end_idx': 32, 'type': 'DAT'}",per:date_of_birth,wikipedia
27717,칼리 로이드는 애틀랜타 비트에서 뛰는 동안 10경기에서 2골을 넣었다.,"{'word': '칼리 로이드', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '애틀랜타 비트', 'start_idx': 8, 'end_idx': 14, 'type': 'ORG'}",per:employee_of,wikipedia
27718,경찰청은 최근 강력범죄자의 신원을 공개하기로 한 이후 법무부와 행정안전부로부터 얼굴 공개에 법적으로 문제가 없다는 유권해석을 받았다고 3일 밝혔다.,"{'word': '경찰청', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '행정안전부', 'start_idx': 35, 'end_idx': 39, 'type': 'ORG'}",no_relation,wikitree
27724,전남 담양군(군수 최형식)은 세계무형문화재 황칠기능 보유자인 구영국씨로부터 대나무로 만든 황칠공예품 4점을 기증받았다고 25일 밝혔다.,"{'word': '담양군', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}","{'word': '대나무', 'start_idx': 42, 'end_idx': 44, 'type': 'POH'}",no_relation,wikitree
27728,1860년 많은 조지아의 지도자들은 마치 노예제도를 없애려는 것처럼 공화당 대통령 후보 에이브러햄 링컨으로부터 위협을 받았다.,"{'word': '에이브러햄 링컨', 'start_idx': 49, 'end_idx': 56, 'type': 'PER'}","{'word': '공화당', 'start_idx': 38, 'end_idx': 40, 'type': 'ORG'}",per:employee_of,wikipedia
27731,그 후 그는 5월 18일 당시 넥센 히어로즈의 멤버였던 김택형과 1:1 트레이드로 이적했다. 고형욱 단장은 예전부터 그를 지켜봐왔다고 밝히며 당장 파워 센스로 활용할 수 있을 것이며 대학 시절만큼 컨디션과 연습감이 회복된다면 더 나은 모습을 보여줄 수 있을 것이라고 평가했다.,"{'word': '김택형', 'start_idx': 31, 'end_idx': 33, 'type': 'PER'}","{'word': '넥센 히어로즈', 'start_idx': 17, 'end_idx': 23, 'type': 'ORG'}",no_relation,wikipedia
27732,CJ제일제당과 마찬가지로 CJ프레시웨이도 수익성 위주의 전략과 차입금 감축 등 재무구조 개선에 주력하고 있다고 그는 말했다. 씨제이프레시웨이는 1월 초 대출 상환에 사용될 5000억1000억 원 규모의 회사채를 발행할 계획이다.,"{'word': 'CJ프레시웨이', 'start_idx': 14, 'end_idx': 20, 'type': 'ORG'}","{'word': 'CJ제일제당', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}",no_relation,wikitree
27734,"많은 배트맨의 악당들처럼, 락업은 파시스트 자경단원으로서의 배트맨이 마음대로 법을 집행하려고 한다면 이런 사람이 될 수도 있다는 배트맨의 어두운 변형에 속한다.","{'word': '배트맨', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '자경단', 'start_idx': 24, 'end_idx': 26, 'type': 'POH'}",per:employee_of,wikipedia
27735,송혜교의 소속사인 UAA코리아도 이날 공개된 자료에서 '성격 차이'를 이유로 서로에게 자극적인 보도와 추측성 발언을 자제해 줄 것을 당부했다.,"{'word': '송혜교', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': 'UAA코리아', 'start_idx': 10, 'end_idx': 15, 'type': 'ORG'}",per:employee_of,wikitree
27736,1939년 대한예수교장로회가 설립한 서울 종로구 조선신학교는 민주화 인권 인문학을 전문으로 하는 진보적인 대학이다.,"{'word': '조선신학교', 'start_idx': 27, 'end_idx': 31, 'type': 'ORG'}","{'word': '1939년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",org:founded,wikipedia
27738,지난해 10월 케냐 육상선수 엘리우드 킵초게가 나이키제 특수화를 신고 마라톤 풀코스(42.195km)에서 사상 처음으로 1시간59분40.2초의 기록을 세웠다.,"{'word': '엘리우드 킵초게', 'start_idx': 16, 'end_idx': 23, 'type': 'PER'}","{'word': '마라톤', 'start_idx': 39, 'end_idx': 41, 'type': 'POH'}",no_relation,wikitree
27739,"이러한 대규모 예속 작전에도 불구하고, 장제스의 국민혁명군은 인력과 물자가 부족한 홍군이 철저한 게릴라 게릴라 전술을 펼쳤기 때문에 홍군을 완전히 분쇄하지 못했다.","{'word': '장제스', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}","{'word': '국민혁명군', 'start_idx': 27, 'end_idx': 31, 'type': 'ORG'}",per:employee_of,wikipedia
27742,"정홍원(76) 박근혜 정부 초대 국무총리가 3일 문재인 대통령에게 ""자율사퇴 의사가 있으면 말하라""고 돌출 발언을 해 논란이 예상된다.","{'word': '정홍원', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '박근혜', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",no_relation,wikitree
27743,울산항만공사(사장 고상환)가 집중 육성하는 시드로닉스(주)의 '십 어라운드 뷰 시스템'이 해양수산부의 신기술 인증을 획득했다고 13일 밝혔다.,"{'word': '울산항만공사', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '고상환', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}",org:top_members/employees,wikitree
27744,아무리 유재석이 국민 MC라고 해도 신인 가수 유산슬로가 그 대가를 치르고 무대에 서야 하는 것은 웃기고 슬픈 현실이다.,"{'word': '유재석', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '국민 MC', 'start_idx': 9, 'end_idx': 13, 'type': 'POH'}",per:title,wikitree
27745,"이후 이집트 보안군은 2011년 12월 29일 자유의 집 지점 중 카이로의 한 지점을 공격하면서 ""무허가 등 이집트 국내법 위반""을 이유로 공격했다.","{'word': '이집트', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}","{'word': '카이로', 'start_idx': 37, 'end_idx': 39, 'type': 'LOC'}",org:members,wikipedia
27746,김영삼의 통일민주당은 부산과 경남 지역에서만 압승을 거두었지만 수도권에서 패배해 제2야당이 됐다.,"{'word': '통일민주당', 'start_idx': 5, 'end_idx': 9, 'type': 'ORG'}","{'word': '김영삼', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees,wikipedia
27747,경기도 고양시 일산동구보건소가 연초 '건강한 치과 어린이집 선정 공모전'에 참가한 보육시설을 대상으로 후속사업 '엠버버스 및 건강한 치아변형 운영'을 실시한다.,"{'word': '일산동구', 'start_idx': 8, 'end_idx': 11, 'type': 'ORG'}","{'word': '고양시', 'start_idx': 4, 'end_idx': 6, 'type': 'LOC'}",org:member_of,wikitree
27748,"JYP 엔터테인먼트의 박진영 대표는 ""태양을 피하는 법""을 작곡한 비화를 공개했다.","{'word': '박진영', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': 'JYP', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:employee_of,wikitree
27760,"데이비드 캐머런이 당의 대표로 선출된 이후, 보수당은 사회 보수주의자들로부터 멀어졌습니다.","{'word': '데이비드 캐머런', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '보수당', 'start_idx': 25, 'end_idx': 27, 'type': 'ORG'}",per:employee_of,wikipedia
27761,김건모 씨와의 첫 만남에 대해 장지연 씨는 포천 공연이 끝난 뒤 갈비집에서 뒷풀이를 하는데 지인이 전화를 걸어와 그곳에서 만났다고 말했다.,"{'word': '김건모', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '장지연', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}",per:spouse,wikitree
27764,"경기도 양평군(군수 정동균)에 따르면 COVID-19의 전국적인 확산에도 불구하고 두물머리, 세미원, 용문산 관광지를 찾는 관광객이 지난해보다 35% 증가했다.","{'word': '양평군', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '정동균', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",org:top_members/employees,wikitree
27766,파리 FC와 파리 생제르맹 FC로 분리되면서 디비전 3에서 재개된 PSG는 1972년 에펠탑 로고로 알려진 역사적인 패턴을 제작했다.,"{'word': '파리 생제르맹 FC', 'start_idx': 7, 'end_idx': 16, 'type': 'ORG'}","{'word': 'PSG', 'start_idx': 37, 'end_idx': 39, 'type': 'ORG'}",org:alternate_names,wikipedia
27767,"이 기간 동안, 봉건제도가 확립되었고, 강력한 귀족들은 공개적으로 왕에게 반항하곤 했다. 가장 대표적인 예로, 1066년 노르망디 공작 윌리엄 1세는 프랑스 왕과 동등하다고 표현하면서 ""잉글랜드 왕""을 그의 작위에 추가했다.","{'word': '윌리엄 1세', 'start_idx': 76, 'end_idx': 81, 'type': 'PER'}","{'word': '노르망디', 'start_idx': 68, 'end_idx': 71, 'type': 'LOC'}",per:origin,wikipedia
27768,"후반 4분, 호나우두가 브라질의 골을 넣어 1-0 결승골이 되었다.","{'word': '호나우두', 'start_idx': 7, 'end_idx': 10, 'type': 'PER'}","{'word': '브라질', 'start_idx': 13, 'end_idx': 15, 'type': 'ORG'}",per:employee_of,wikipedia
27772,광주시와 소상공인시장진흥공단이 주최하는 이번 설명회는 중소벤처기업부가 추진하는 홈쇼핑 지원사업을 지역 소상공인을 대상으로 설명하고 온라인 마크 진입을 지원해 환경 변화에 대한 대응력과 경쟁력을 높이기 위해 마련됐다.기타,"{'word': '소상공인시장진흥공단', 'start_idx': 5, 'end_idx': 14, 'type': 'ORG'}","{'word': '중소벤처기업부', 'start_idx': 30, 'end_idx': 36, 'type': 'ORG'}",no_relation,wikitree
27774,"2007년, 토리 헌터가 4월 26일 미네소타 트윈스와의 경기에서 직격탄을 맞은 후, 그의 컨트롤은 두 경기에서 12점을 기록하는 등 악화되었다.","{'word': '토리 헌터', 'start_idx': 7, 'end_idx': 11, 'type': 'PER'}","{'word': '미네소타 트윈스', 'start_idx': 21, 'end_idx': 28, 'type': 'POH'}",per:employee_of,wikipedia
27776,"2011년 프레디 머큐리의 탄생 65주년을 기념하여, 구글은 그를 기념하기 위해 특별한 로고와 모션 그래픽도 선보였다.","{'word': '머큐리', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '2011년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",no_relation,wikipedia
27778,"2004년,'전 노무현 대통령은 민주당인 무시하고 그를 탄핵하기. 2005년, 그는 노벨 교육상이라고 불리는 세계 평화 교육자상을 수상했고, 2011년, 그는 ""대한민국을 창조한 자랑스러운 사람""으로 선정되었습니다. 현재, 그는 한서대학교 교수이자 ""조규선 리더십 연구소""의 대표이다.","{'word': '노무현', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 90, 'end_idx': 93, 'type': 'LOC'}",per:origin,wikipedia
27781,"다리오 포(Dario Fo, 1926년 3월 24일 ~ 2016년 10월 13일)는 이탈리아의 극작가, 감독, 배우, 작곡가, 시나리오 감독, 풍자이다.","{'word': '다리오 포', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '극작가', 'start_idx': 53, 'end_idx': 55, 'type': 'POH'}",per:title,wikipedia
27786,"영국 셰필드대 정치학박사인 김성환 예비후보는 행정고시를 거쳐 4년간 전남도청 근무후, 20여년간국정의 종합컨트롤타워인 국무총리실과청와대 등에 근무하였으며,노무현청와대 경제수석실 선임행정관,국무총리 의전비서관, 국무조정실 국정과제관리관 등 주요보직을 경험한 후, 지난 2016년광주동구청장에 당선된바 있다.","{'word': '국무조정실', 'start_idx': 117, 'end_idx': 121, 'type': 'ORG'}","{'word': '국무총리', 'start_idx': 66, 'end_idx': 69, 'type': 'POH'}",no_relation,wikitree
27788,유벤투스는 2000-01시즌 2위를 기록했고 유럽축구연맹(UEFA) 챔피언스리그에서는 함부르크전에서 요헨 킨츠를 머리로 때렸다는 이유로 출전정지 처분을 받고 1조 1차전에서 조기 탈락했다.,"{'word': '유벤투스', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': 'UEFA', 'start_idx': 32, 'end_idx': 35, 'type': 'POH'}",no_relation,wikipedia
27790,1958년 이후락은 국방부 내에 79부대라는 특수부대를 조직했다.,"{'word': '이후락', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '국방부', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}",per:employee_of,wikipedia
27791,"롯데홈쇼핑(대표 이완신)이 18일부터 다음달 1일까지 13일간 조르주 레쉬, 다니엘 에스테 등 23개 패션 브랜드의 63개 신제품을 선보이며 봄 패션 시장을 선도한다고 17일 밝혔다.","{'word': '롯데홈쇼핑', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '이완신', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees,wikitree
27795,"2007년 8월 1일 오후 18시 5분경, 미시시피 강을 가로지르는 I-35W 주간 고속도로의 8차선 다리가 무너져 미네소타 미니애폴리스 시내와 미네소타 대학을 연결했다.","{'word': '미네소타', 'start_idx': 65, 'end_idx': 68, 'type': 'ORG'}","{'word': '미니애폴리스', 'start_idx': 70, 'end_idx': 75, 'type': 'LOC'}",org:members,wikipedia
27797,"민주당 백혜련 대변인은 ""노회찬 후보가 지향한 진보와 민주주의의 가치는 후배 정치인들에게 계승될 것""이라며 애도를 표했다.","{'word': '백혜련', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '대변인', 'start_idx': 8, 'end_idx': 10, 'type': 'POH'}",per:title,wikipedia
27798,"2010년 1월, 그는 그의 스승 로베르토 맨치니의 지도 하에 맨체스터 시티 FC로 이적하여 두 시즌 동안 뛰었다.","{'word': '체스터 시티 FC', 'start_idx': 36, 'end_idx': 44, 'type': 'ORG'}","{'word': '2010년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",no_relation,wikipedia
27799,고흥군(군수 송귀근)이 2020년을 '고흥 방문의 해'로 정하고 본격적인 관광마케팅 활동을 강화하고 있다.,"{'word': '고흥군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '송귀근', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
27800,"정운찬 KBO 총재는 ""우리는 KBO 리그를 통해 신한은행과 함께 COVID-19로 인한 국민들의 고통을 치유할 것입니다""라고 말했다.","{'word': '정운찬', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': 'KBO 총재', 'start_idx': 4, 'end_idx': 9, 'type': 'POH'}",per:title,wikitree
27807,BJ 감스트(김인직)는 자급자족하는 동안 잘 먹지 못해 살이 빠졌다고 말했다.,"{'word': '감스트', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '김인직', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",per:alternate_names,wikitree
27812,SBS AM라디오는 1991년 3월 20일 개국하여 1991년 3월 11일 오후 5시에 폐국한 KBS 서울방송의 주파수 AM 792kHz를 1990년 11월 14일 민영방송의 재인가로 서울방송이 설립되면서 SBS에 넘겼다.,"{'word': 'SBS', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '1991년 3월 20일', 'start_idx': 11, 'end_idx': 22, 'type': 'DAT'}",org:founded,wikipedia
27813,"이동국은 이수진과의 사이에 딸 재시, 재아, 설아, 수아와 아들 시안이 있다.","{'word': '이동국', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '이수진', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}",per:spouse,wikitree
27820,샤를 3세의 이복형제인 루이 2세와 샤를 로망은 샤를 3세에게 적대적이었다.,"{'word': '샤를 3세', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '루이 2세', 'start_idx': 13, 'end_idx': 17, 'type': 'PER'}",per:siblings,wikipedia
27821,"인경왕후의 현조부(5대) 김계휘는 인현왕후의 외할머니 광산 김씨(송준길의 어머니)의 삼촌이고, 송준길의 외할아버지 김계휘는 김계휘의 동생이다.","{'word': '인경왕후', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '인현왕후', 'start_idx': 19, 'end_idx': 22, 'type': 'PER'}",per:other_family,wikipedia
27834,"합스부르크 왕가의 스페인의 마지막 군주 카를로스 2세가 1700년에 사망했을 때, 합스부르크 왕가와 부르봉 왕가는 스페인 왕위 계승 전쟁을 벌였다.","{'word': '카를로스 2세', 'start_idx': 22, 'end_idx': 28, 'type': 'PER'}","{'word': '합스부르크 왕가', 'start_idx': 0, 'end_idx': 7, 'type': 'ORG'}",per:origin,wikipedia
27841,"1911년, 소피아 왕실의 연회에서, 그리스는 웨일즈의 왕자 콘스탄티노스였고 학생들의 대표로 불가리아가 아테네에 초대되었습니다.","{'word': '소피아', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '불가리아', 'start_idx': 52, 'end_idx': 55, 'type': 'LOC'}",no_relation,wikipedia
27847,오릭스 감독 취임 후 2군 출신인 이치로가 곧바로 1군으로 발탁됐고 전임 도이 쇼조 감독 이후 부진했던 다구치 소를 외야수로 기용하며 서서히 부진을 만회했다.,"{'word': '다구치 소', 'start_idx': 58, 'end_idx': 62, 'type': 'PER'}","{'word': '외야수', 'start_idx': 65, 'end_idx': 67, 'type': 'POH'}",per:title,wikipedia
27848,1960년대와 1970년대 초에 오하이오에서 성장한 오닐은 자연스럽게 신시내티 레즈의 팬이 되었다.,"{'word': '신시내티 레즈', 'start_idx': 39, 'end_idx': 45, 'type': 'ORG'}","{'word': '1970', 'start_idx': 8, 'end_idx': 11, 'type': 'DAT'}",no_relation,wikipedia
27850,마요르카 기성용(31)은 최근 후배 황희찬(24)의 태도가 달라졌다고 농담을 했다.,"{'word': '기성용', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '마요르카', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}",per:employee_of,wikitree
27852,조용식 전북지방경찰청장이 19일 저녁 군산시민경찰서와 합동순찰에 앞서 이미숙씨에게 직접 감사장을 전달했다.,"{'word': '조용식', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '전북지방경찰청장', 'start_idx': 4, 'end_idx': 11, 'type': 'POH'}",per:title,wikitree
27853,전라남도와 순천시가 2023년 순천만 국제정원박람회 개최에 성공했다.,"{'word': '순천시', 'start_idx': 6, 'end_idx': 8, 'type': 'ORG'}","{'word': '전라남도', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}",org:place_of_headquarters,wikitree
27854,전남도교육청(교육감 장석웅)은 8일 여수석유화학고등학교에서 마이스터고 교장(4기) 등 학생 50여명을 대상으로 '마이스터고 학점제 도입에 관한 학부모 간담회'를 개최했다.,"{'word': '여수석유화학고등학교', 'start_idx': 20, 'end_idx': 29, 'type': 'ORG'}","{'word': '마이스터고', 'start_idx': 33, 'end_idx': 37, 'type': 'ORG'}",org:alternate_names,wikitree
27855,아시아개발은행(ADB)과 아세안(ASEAN) 회원국으로 2004년 WTO에 가입했고 2005년 동아시아정상회의(EAS)에 참가했다.,"{'word': '아시아개발은행', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': 'ADB', 'start_idx': 8, 'end_idx': 10, 'type': 'ORG'}",org:alternate_names,wikipedia
27856,"페이퍼는 그해 8월 누적 방문자 48만명을 기록한 데 이어 4개월 만인 2003년 10월경 하루 이용자 5만5000명을 기록해 싸이월드 미니홈피, 세이클럽 홈페이지, NHN 엔토이에 이어 4위를 차지했다.","{'word': '엔토이', 'start_idx': 97, 'end_idx': 99, 'type': 'ORG'}","{'word': 'NHN', 'start_idx': 93, 'end_idx': 95, 'type': 'ORG'}",org:member_of,wikipedia
27857,"이 사건은 국민들의 레드 컴플렉스를 자극하였고, 당시 평민당 후보 김대중의 비서가 관여되었다는 사실을 유포시켜, 당시 여당 총재였던 김영삼 후보를 당선시키는데,큰 역할을 하였다.","{'word': '평민당', 'start_idx': 30, 'end_idx': 32, 'type': 'ORG'}","{'word': '김대중', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}",org:top_members/employees,wikipedia
27860,"주낙영 경주시장과 김석기 국회의원, 서울시 직원들이 명절을 맞아 경주를 찾는 관광객들에게 따뜻한 새해인사를 하며 따뜻한 경주의 정을 나눴다.","{'word': '김석기', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '경주시', 'start_idx': 4, 'end_idx': 6, 'type': 'LOC'}",per:place_of_residence,wikitree
27865,다섯 번째 의사 배우 피터 데이비슨의 딸이자 나중에 시리즈의 네 번째 에피소드에 출연했던 조지아 모펫도 로즈 타일러 역을 위해 오디션을 보았다.,"{'word': '피터 데이비슨', 'start_idx': 12, 'end_idx': 18, 'type': 'PER'}","{'word': '조지아 모펫', 'start_idx': 50, 'end_idx': 55, 'type': 'PER'}",per:children,wikipedia
27866,"최영조 경산시장은 ""다중이용시설을 철저히 관리해 시민들이 하루빨리 일상을 되찾을 수 있도록 최선을 다하겠다""고 말했다.","{'word': '최영조', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '경산시장', 'start_idx': 4, 'end_idx': 7, 'type': 'LOC'}",per:title,wikitree
27876,"이 때문에 중화민국은 차이나 타이페이(세계무역기구, 국제올림픽기구, FIFA)와 타이베이시(중국, 아시아개발은행)라는 대체 이름으로 참여하고 있다.","{'word': '중화민국', 'start_idx': 6, 'end_idx': 9, 'type': 'ORG'}","{'word': '타이베이', 'start_idx': 45, 'end_idx': 48, 'type': 'LOC'}",org:alternate_names,wikipedia
27879,그의 피치는 2003년 12월 BBC 월드와이드의 압력으로 13개의 에피소드를 얻었고 줄리 가드너로부터 가능한 예산으로 첫 제작 회의에 제출되었다.,"{'word': '줄리 가드너', 'start_idx': 48, 'end_idx': 53, 'type': 'PER'}","{'word': 'BBC 월드와이드', 'start_idx': 17, 'end_idx': 25, 'type': 'ORG'}",no_relation,wikipedia
